t,expected_x,expected_y,actual_x,actual_y,expected_error,actual_error,error_difference
25.549999999999997,2.39205570174118,5.0,1.052442256139839,4.6773958531537225,1.3779105991312757,0.26519785481110564,1.11271274432017
25.599999999999998,2.3703725701301064,5.0,1.0165177082900154,4.6582389870793035,1.3963250255154178,0.25334131332293863,1.1429837121924793
25.65,2.3486894385190347,5.0,1.0128147929530167,4.656405492970037,1.379354288762426,0.2520194328959156,1.1273348558665104
25.7,2.327006306907961,5.0,1.0170752089482524,4.658882638787494,1.3536175735866136,0.2532803953313104,1.100337178255303
25.75,2.305323175296886,5.0,0.9891468211218795,4.643125997287057,1.3637005716438524,0.24467367096535855,1.1190269006784939
25.799999999999997,2.283640043685814,5.0,0.9534044255978515,4.6224705043060395,1.382770884763199,0.23400561987009566,1.1487652648931033
25.849999999999998,2.2619569120747407,5.0,0.9504754741098094,4.6208560328252455,1.3651863279316767,0.23307614214323608,1.1321101857884406
25.9,2.240273780463667,5.0,0.9556555041860528,4.623992484922876,1.3385162558373889,0.23452116998979666,1.1039950858475922
25.95,2.2185906488525955,5.0,0.9280083681159276,4.607173372989955,1.3490423945301158,0.22686460069552805,1.1221777938345876
26.0,2.1969075172415202,5.0,0.8923689845551339,4.585107490002041,1.368925336939877,0.21726668639600505,1.151658650543872
26.049999999999997,2.1752243856304485,5.0,0.8889202621490025,4.582990077707036,1.3522113641646984,0.21632530798856542,1.135886056176133
26.099999999999998,2.153541254019375,5.0,0.8934307006677357,4.58583778671397,1.326427135421376,0.21750103530163784,1.1089261001197381
26.15,2.1318581224083015,5.0,0.8657165759230667,4.567905181035498,1.3378416753532487,0.21058445683962462,1.127257218513624
26.2,2.110174990797228,5.0,0.8301488239287426,4.544554852808687,1.3586380202129427,0.20194543364498632,1.1566925865679563
26.25,2.0884918591861545,5.0,0.8262117830676367,4.5419599213257005,1.3428148436168441,0.20099641900262386,1.1418184246142202
26.299999999999997,2.066808727575081,5.0,0.8300983545078026,4.544523962250936,1.3179191810637685,0.20193158929805782,1.1159875917657107
26.349999999999998,2.0451255959640093,5.0,0.804820886306722,4.527297369782683,1.3273294803523417,0.1962387604728853,1.1310907198794564
26.4,2.023442464352936,5.0,0.7724341945068307,4.504941599832617,1.345401245279502,0.1891458276113214,1.1562554176681805
26.45,2.0017593327418624,5.0,0.7686338237976545,4.502318705263803,1.3297688490633286,0.18831322624778582,1.1414556228155428
26.5,1.980076201130787,5.0,0.7719015639626992,4.504590315799821,1.305801175177738,0.18901759626341108,1.116783578914327
26.549999999999997,1.9583930695197154,5.0,0.7492325811264019,4.488429672022948,1.3129254690035168,0.1844155055802309,1.1285099634232858
26.599999999999998,1.9367099379086437,5.0,0.720245259512229,4.4675094723927815,1.327905296238217,0.1787111889206813,1.1491941073175356
26.65,1.9150268062975702,5.0,0.7166318968649679,4.464936142927744,1.3124190223015721,0.1779757744048715,1.1344432478967006
